seed,sim_name,sensibility_parameter,sensibility_value,nb_agregats_om,nb_chateaux_om,nb_gros_chateaux_om,nb_seigneurs_om,nb_eglises_om,nb_eglises_paroissiales_om,distance_eglises_paroissiales_om,proportion_fp_isoles_om,augmentation_charge_fiscale_om,total_duration
6.0,4_5_OM,proba_gain_droits_banaux_chateau,0.1,117,44,12,212,257,202,2014,0.114,4.188589935226706,204671
6.0,4_5_OM,proba_gain_droits_banaux_chateau,0.05,118,44,9,208,253,200,1809,0.12725,3.515196811160936,218070
5.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.5,118,44,8,186,241,195,2281,0.13175,3.694188076827139,198068
5.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.45,118,44,8,186,241,195,2281,0.13175,3.694188076827139,202506
10.0,4_5_OM,min_fourchette_loyers_PS,0.3,114,44,15,208,256,198,1846,0.11425,4.733748443337485,169589
9.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.2,108,44,11,195,248,199,2011,0.1175,3.919370943584623,203613
7.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.2,111,44,11,204,250,198,1613,0.1275,3.3432984554060785,208021
7.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.15,103,44,12,198,243,195,2318,0.115,4.014947683109118,205261
2.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.45,115,44,13,198,252,201,1894,0.13275,4.214570858283433,194963
9.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.15,100,44,11,213,246,199,1952,0.1255,3.0469296055916124,195829
1.0,4_5_OM,proba_promotion_groschateau_autre,1,120,44,16,207,232,185,2058,0.1115,3.2258466135458166,208171
4.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.85,109,44,14,192,246,198,1744,0.1325,3.211,205349
2.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.35,116,44,13,200,252,201,1894,0.1375,4.214570858283433,196069
4.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.8,109,44,14,192,246,198,1744,0.1325,3.211,203575
8.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.15,114,44,12,182,257,207,2158,0.117,3.39425,219278
8.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.05,118,44,12,194,252,197,1785,0.111,3.5275,215856
1.0,4_5_OM,proba_promotion_groschateau_autre,0.95,99,44,16,194,233,182,2068,0.1225,3.3356573705179287,212771
3.0,4_5_OM,proba_ponderee_deplacement_lointain,0.95,117,44,9,203,243,188,1741,0.16425,4.295375435106911,262736
3.0,4_5_OM,proba_ponderee_deplacement_lointain,1,116,44,11,203,243,188,1928,0.16525,3.780361117981697,276565
10.0,4_5_OM,min_fourchette_loyers_PS,0.175,106,44,10,198,251,191,1836,0.13125,4.000996512207274,170333
6.0,4_5_OM,proba_gain_droits_banaux_chateau,0,103,44,13,207,256,204,1968,0.13125,3.647234678624813,209415
5.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.35,118,44,8,186,241,195,2281,0.13175,3.694188076827139,199124
5.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.3,118,44,8,186,241,195,2281,0.13175,3.694188076827139,198671
6.0,4_5_OM,proba_don_partie_ZP,1,109,44,11,214,249,195,1708,0.12125,3.6427503736920777,212245
9.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.05,106,44,12,211,259,208,1828,0.11675,4.073140289565651,208646
7.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.05,119,44,14,205,244,196,2008,0.12825,3.299950174389636,201765
7.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0,116,44,13,200,244,196,1824,0.12275,4.230194319880418,199725
2.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.3,113,44,13,197,250,199,1923,0.12925,4.222554890219561,195788
2.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.25,116,44,13,200,252,201,1894,0.1375,4.214570858283433,187961
9.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0,106,44,13,195,246,194,1943,0.145,3.3147778332501248,198618
4.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.75,109,44,14,192,246,198,1744,0.1325,3.211,203023
1.0,4_5_OM,proba_promotion_groschateau_autre,0.85,105,44,15,198,243,196,1764,0.08875,2.92753984063745,211393
4.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.7,109,44,14,187,246,198,1744,0.1325,3.211,203922
8.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0,109,44,12,185,256,203,1849,0.1245,3.36725,223401
10.0,4_5_OM,min_fourchette_loyers_PS,0.15,99,44,13,193,249,195,1928,0.13025,2.8801694070752366,179647
8.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,1,109,44,11,204,253,199,1562,0.12725,3.056,214639
1.0,4_5_OM,proba_promotion_groschateau_autre,0.8,108,44,15,199,244,197,1800,0.1165,3.0107071713147406,216928
5.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.25,118,44,8,186,241,195,2281,0.13175,3.694188076827139,202543
5.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.2,118,44,8,186,241,195,2281,0.13175,3.694188076827139,198109
6.0,4_5_OM,proba_don_partie_ZP,0.95,118,44,11,203,255,202,1980,0.11225,3.7506228201295464,210879
6.0,4_5_OM,proba_don_partie_ZP,0.9,114,44,7,203,252,195,1685,0.1285,3.295216741405082,213181
9.0,4_5_OM,proba_gain_droits_banaux_chateau,1,112,44,11,200,251,200,1864,0.12925,2.5376934598102845,200036
7.0,4_5_OM,proba_gain_droits_banaux_chateau,1,93,44,12,206,249,203,1913,0.10775,2.725710014947683,202011
3.0,4_5_OM,proba_ponderee_deplacement_lointain,0.85,122,44,13,197,240,185,1658,0.1745,4.605296027979016,257305
3.0,4_5_OM,proba_ponderee_deplacement_lointain,0.9,124,44,12,219,248,195,1697,0.165,4.8805,268081
2.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.15,113,44,13,197,250,199,1923,0.12925,4.222554890219561,192037
7.0,4_5_OM,proba_gain_droits_banaux_chateau,0.95,108,44,10,215,229,181,2258,0.135,2.697558545092177,211180
2.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.1,116,44,13,200,252,201,1894,0.1375,4.214570858283433,192384
9.0,4_5_OM,proba_gain_droits_banaux_chateau,0.95,132,44,11,205,235,189,1922,0.132,3.2528706939590615,212418
4.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.65,109,44,14,192,246,198,1744,0.1325,3.211,205849
4.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.6,109,44,14,192,246,198,1744,0.1325,3.211,202491
1.0,4_5_OM,proba_promotion_groschateau_autre,0.75,110,44,15,204,237,190,2004,0.10175,3.1531374501992033,221181
10.0,4_5_OM,min_fourchette_loyers_PS,0.075,116,44,11,191,248,192,2114,0.13875,3.1699476700722653,173693
8.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.95,117,44,12,189,246,196,2215,0.09475,2.23975,214873
8.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.9,112,44,10,226,261,208,1641,0.095,2.81525,214725
1.0,4_5_OM,proba_promotion_groschateau_autre,0.7,110,44,15,204,237,190,2004,0.10175,3.1531374501992033,221140
5.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.15,118,44,8,186,241,195,2281,0.13175,3.694188076827139,195715
5.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.1,118,44,8,186,241,195,2281,0.13175,3.694188076827139,202231
6.0,4_5_OM,proba_don_partie_ZP,0.85,131,44,13,222,264,209,1826,0.106,3.5919282511210757,211470
6.0,4_5_OM,proba_don_partie_ZP,0.8,98,44,11,203,258,207,2006,0.11875,3.559790732436472,204668
9.0,4_5_OM,proba_gain_droits_banaux_chateau,0.9,105,44,12,184,248,199,1728,0.1275,2.6997004493260106,201379
2.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.05,113,44,13,197,250,199,1923,0.12925,4.222554890219561,191934
7.0,4_5_OM,proba_gain_droits_banaux_chateau,0.9,108,44,10,204,242,196,2079,0.12475,2.903836571998007,205277
2.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0,116,44,13,200,252,201,1894,0.1375,4.214570858283433,193332
7.0,4_5_OM,proba_gain_droits_banaux_chateau,0.85,113,44,9,211,239,193,1970,0.12125,2.6509715994020926,201254
9.0,4_5_OM,proba_gain_droits_banaux_chateau,0.85,118,44,12,206,240,194,2170,0.12175,2.7820768846729904,205000
4.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.55,109,44,14,192,246,198,1744,0.1325,3.211,205589
3.0,4_5_OM,proba_ponderee_deplacement_lointain,0.8,112,44,8,192,249,195,1754,0.1685,3.282825761357963,246473
4.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.5,109,44,14,192,246,198,1744,0.1325,3.211,202260
3.0,4_5_OM,proba_ponderee_deplacement_lointain,0.75,112,44,10,213,239,186,1912,0.1555,3.0054931335830215,263596
10.0,4_5_OM,max_fourchette_loyers_PS,0.95,106,44,11,205,250,194,1949,0.11375,3.3548546081813706,173025
1.0,4_5_OM,proba_promotion_groschateau_autre,0.65,110,44,15,204,237,190,2004,0.10175,3.1531374501992033,224855
8.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.85,114,44,13,217,245,187,2090,0.13675,2.9765,218034
8.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.7,108,44,12,188,252,197,1581,0.13775,2.49875,211569
5.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.05,124,44,11,194,241,195,2392,0.12775,4.161137440758293,202542
5.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,1,116,44,14,193,245,194,2211,0.1195,2.4008480917934647,195217
1.0,4_5_OM,proba_promotion_groschateau_autre,0.6,110,44,15,204,237,190,2004,0.10175,3.1531374501992033,220550
6.0,4_5_OM,proba_don_partie_ZP,0.75,99,44,7,209,256,199,1854,0.11825,4.050323866467364,204994
2.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,1,89,44,12,207,254,205,1886,0.12525,2.5818363273453095,188821
6.0,4_5_OM,proba_don_partie_ZP,0.7,116,44,12,214,255,201,1980,0.103,4.095416043846537,212586
9.0,4_5_OM,proba_gain_droits_banaux_chateau,0.8,112,44,10,208,243,194,1893,0.12875,3.1734897653519716,206460
2.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.95,87,44,10,210,255,205,1847,0.129,3.1379740518962076,197830
7.0,4_5_OM,proba_gain_droits_banaux_chateau,0.8,102,44,11,211,241,192,2048,0.11325,3.174638764324863,200432
7.0,4_5_OM,proba_gain_droits_banaux_chateau,0.75,108,44,14,200,243,190,2000,0.1275,3.081714000996512,207002
10.0,4_5_OM,max_fourchette_loyers_PS,0.85,90,44,10,198,242,185,1621,0.13625,3.533596837944664,171809
4.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.45,109,44,14,192,246,198,1744,0.1325,3.211,201752
9.0,4_5_OM,proba_gain_droits_banaux_chateau,0.7,99,44,14,198,248,199,1687,0.1045,2.6193210184722915,206152
4.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.4,109,44,14,192,246,198,1744,0.1325,3.211,202440
3.0,4_5_OM,proba_ponderee_deplacement_lointain,0.7,119,44,11,202,236,186,2033,0.13575,4.483015125216959,245915
1.0,4_5_OM,proba_promotion_groschateau_autre,0.55,110,44,15,204,237,190,2004,0.10175,3.1531374501992033,221836
3.0,4_5_OM,proba_ponderee_deplacement_lointain,0.65,127,44,8,194,232,178,1942,0.16425,2.5159840159840163,249573
8.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.65,121,44,13,184,267,211,1574,0.112,2.48025,201349
5.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.9,111,44,12,199,250,200,2052,0.11475,3.336742329758044,197798
5.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.95,113,44,13,197,253,203,2030,0.1015,2.5305562484410076,205500
8.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.6,128,44,12,206,249,195,1919,0.12675,3.07125,215132
6.0,4_5_OM,proba_don_partie_ZP,0.6,104,44,14,209,251,196,1963,0.13325,4.3188839063278515,205085
2.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.9,102,44,12,206,244,199,2169,0.12025,2.716816367265469,194887
1.0,4_5_OM,proba_promotion_groschateau_autre,0.5,110,44,15,204,237,190,2004,0.10175,3.1531374501992033,222620
6.0,4_5_OM,proba_don_partie_ZP,0.5,114,44,14,207,245,191,2183,0.1135,4.043099152964623,206531
2.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.85,93,44,13,208,254,205,1888,0.12275,3.096057884231537,201073
10.0,4_5_OM,max_fourchette_loyers_PS,0.6,110,44,12,210,249,193,1607,0.1355,3.1228287841191067,172136
9.0,4_5_OM,proba_gain_droits_banaux_chateau,0.65,121,44,11,206,235,183,2051,0.1295,2.91263105341987,209631
7.0,4_5_OM,proba_gain_droits_banaux_chateau,0.7,108,44,8,184,244,201,2183,0.12275,2.763826606875934,208728
7.0,4_5_OM,proba_gain_droits_banaux_chateau,0.65,118,44,11,196,250,200,1872,0.11375,2.670652715495765,205380
4.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.35,109,44,14,192,246,198,1744,0.1325,3.211,202639
9.0,4_5_OM,proba_gain_droits_banaux_chateau,0.6,113,44,12,197,255,202,1710,0.1055,3.008237643534698,202490
4.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.3,109,44,14,192,246,198,1744,0.1325,3.211,201394
1.0,4_5_OM,proba_promotion_groschateau_autre,0.45,110,44,15,204,237,190,2004,0.10175,3.1531374501992033,220770
3.0,4_5_OM,proba_ponderee_deplacement_lointain,0.6,111,44,12,192,257,206,1678,0.14,3.083229813664596,252361
5.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.85,107,44,13,220,254,206,1927,0.11925,3.2264903966076326,195723
5.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.8,120,44,13,202,256,206,2102,0.1195,2.743576951858319,197401
8.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.55,119,44,12,187,256,202,1987,0.09575,2.741,213242
3.0,4_5_OM,proba_ponderee_deplacement_lointain,0.55,124,44,10,202,245,195,1805,0.146,4.00474406991261,256270
8.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.5,110,44,14,218,266,211,1831,0.12925,2.55325,203931
2.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.8,95,44,10,192,242,190,1773,0.12425,2.9840319361277445,190809
6.0,4_5_OM,proba_don_partie_ZP,0.4,127,44,11,202,252,205,1964,0.0885,3.8380667663178873,209891
2.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.75,103,44,14,192,233,181,2290,0.126,3.091816367265469,189095
6.0,4_5_OM,proba_don_partie_ZP,0.35,111,44,12,198,264,211,1693,0.1165,4.326108619830593,203686
1.0,4_5_OM,proba_promotion_groschateau_autre,0.4,118,44,14,204,239,192,2071,0.102,3.035358565737052,216453
9.0,4_5_OM,proba_gain_droits_banaux_chateau,0.55,111,44,13,200,247,201,2050,0.119,2.809535696455317,197364
7.0,4_5_OM,proba_gain_droits_banaux_chateau,0.6,103,44,13,203,249,198,1851,0.12725,2.4334828101644246,207368
7.0,4_5_OM,proba_gain_droits_banaux_chateau,0.55,110,44,11,212,250,203,1885,0.11725,2.760587942202292,204584
4.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.25,109,44,14,192,246,198,1744,0.1325,3.211,205723
9.0,4_5_OM,proba_gain_droits_banaux_chateau,0.5,94,44,11,208,257,209,1606,0.13675,3.4138791812281575,205254
4.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.2,109,44,14,192,246,198,1744,0.1325,3.211,204881
1.0,4_5_OM,proba_promotion_groschateau_autre,0.35,110,44,14,188,235,194,2272,0.10575,3.084910358565737,224776
5.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.65,105,44,12,201,256,204,2122,0.1185,2.5088550760788224,201562
5.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.7,102,44,10,192,242,190,2289,0.1075,2.5145921676228484,204620
2.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.7,108,44,11,195,243,195,2095,0.12775,3.2939121756487024,192969
8.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.45,120,44,11,210,239,183,2035,0.13075,2.8205,209261
3.0,4_5_OM,proba_ponderee_deplacement_lointain,0.5,118,44,10,179,248,196,1723,0.13375,3.0506832298136644,242095
8.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.4,108,44,12,193,262,208,1707,0.137,3.42575,215139
2.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.65,104,44,12,184,240,189,1824,0.14225,2.9530938123752497,191913
3.0,4_5_OM,proba_ponderee_deplacement_lointain,0.45,117,44,11,203,239,187,1975,0.126,3.9201397554280013,239793
6.0,4_5_OM,proba_don_partie_ZP,0.3,109,44,13,210,252,199,2161,0.10675,4.701793721973094,216098
6.0,4_5_OM,proba_don_partie_ZP,0.25,118,44,10,204,262,210,1997,0.099,4.06377678126557,210157
9.0,4_5_OM,proba_gain_droits_banaux_chateau,0.35,121,44,10,197,256,204,1920,0.1275,2.5978532201697453,208844
7.0,4_5_OM,proba_gain_droits_banaux_chateau,0.5,106,44,12,213,255,208,1581,0.1255,2.169905331340309,201881
1.0,4_5_OM,proba_promotion_groschateau_autre,0.3,110,44,14,188,235,194,2272,0.10575,3.084910358565737,220071
7.0,4_5_OM,proba_gain_droits_banaux_chateau,0.45,118,44,10,220,243,193,2096,0.10725,3.1255605381165914,205397
4.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.15,109,44,14,192,246,198,1744,0.1325,3.211,204446
4.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.1,109,44,14,192,246,198,1744,0.1325,3.211,203509
9.0,4_5_OM,proba_gain_droits_banaux_chateau,0.3,100,44,12,218,247,198,2032,0.1015,2.759360958562157,207416
5.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.6,114,44,11,199,242,185,1965,0.14175,2.5288101771015215,199431
2.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.6,116,44,12,186,249,194,1929,0.12625,2.2707085828343314,187251
5.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.55,99,44,12,189,236,181,2471,0.123,2.8508356198553253,201777
1.0,4_5_OM,proba_promotion_groschateau_autre,0.25,125,44,14,191,235,194,2245,0.10425,3.085657370517928,218880
2.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.55,100,44,12,198,244,196,1785,0.1235,3.849550898203593,189490
8.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.35,97,44,12,193,246,191,2258,0.09325,2.24325,212921
8.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.3,110,44,12,209,261,207,1760,0.114,2.30025,219319
6.0,4_5_OM,proba_don_partie_ZP,0.15,106,44,13,195,260,211,1768,0.1155,3.8278525161933232,208191
7.0,4_5_OM,proba_gain_droits_banaux_chateau,0.35,100,44,13,190,245,192,1881,0.1145,2.386646736422521,200995
9.0,4_5_OM,proba_gain_droits_banaux_chateau,0.25,113,44,13,189,241,190,1719,0.13375,3.2019470793809286,204849
3.0,4_5_OM,proba_ponderee_deplacement_lointain,0.4,129,44,9,181,249,196,1914,0.136,3.688966550174738,252641
6.0,4_5_OM,proba_don_partie_ZP,0.05,100,44,11,222,272,218,1592,0.096,3.927503736920777,212719
1.0,4_5_OM,proba_promotion_groschateau_autre,0.15,110,44,11,194,237,188,1965,0.1045,3.1850099601593627,208521
7.0,4_5_OM,proba_gain_droits_banaux_chateau,0.3,133,44,12,196,236,187,2232,0.12425,3.2451420029895366,208135
3.0,4_5_OM,proba_ponderee_deplacement_lointain,0.35,124,44,11,187,249,196,1791,0.1495,3.0399301222859996,246832
4.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.05,109,44,14,192,246,198,1744,0.1325,3.211,204671
4.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0,109,44,14,192,246,198,1744,0.1325,3.211,203598
9.0,4_5_OM,proba_gain_droits_banaux_chateau,0.2,117,44,12,205,249,199,1887,0.1335,3.2910634048926606,201839
2.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.5,101,44,9,210,238,188,2009,0.135,2.876996007984032,189369
5.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.45,120,44,8,208,250,200,2082,0.1285,2.919431279620853,204124
5.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.4,103,44,11,209,246,198,2064,0.1185,3.3569468695435267,197000
2.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.45,107,44,13,202,239,190,1947,0.14225,3.4792914171656686,195417
1.0,4_5_OM,proba_promotion_groschateau_autre,0.1,115,44,11,205,238,188,1941,0.10625,3.021414342629482,213352
8.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.25,120,44,11,193,247,194,1807,0.1335,3.20275,212861
8.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.15,124,44,11,200,259,208,2078,0.12,2.28875,214619
6.0,4_5_OM,proba_don_partie_ZP,0,116,44,12,209,262,209,1948,0.113,3.492775286497259,208620
9.0,4_5_OM,proba_gain_droits_banaux_chateau,0.15,115,44,13,187,246,199,1863,0.12475,3.2099350973539686,203148
7.0,4_5_OM,proba_gain_droits_banaux_chateau,0.2,102,44,11,194,244,193,2138,0.13725,2.7615844544095665,208271
1.0,4_5_OM,proba_promotion_groschateau_autre,0.05,96,44,7,190,248,201,2004,0.1075,3.3685258964143427,210428
6.0,4_5_OM,proba_don_chateau_GS,1,88,44,11,208,248,196,2125,0.117,4.298953662182361,209204
7.0,4_5_OM,proba_gain_droits_banaux_chateau,0.15,115,44,12,195,254,207,2121,0.09775,2.7533632286995515,211136
3.0,4_5_OM,proba_ponderee_deplacement_lointain,0.3,118,44,13,204,232,180,2246,0.11225,3.446941323345818,237107
9.0,4_5_OM,proba_gain_droits_banaux_chateau,0.1,109,44,9,196,245,192,1876,0.13075,3.872191712431353,198584
4.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,1,106,44,12,194,242,187,1923,0.1185,2.80675,212203
4.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.95,108,44,12,213,239,185,1944,0.12375,2.72,208880
3.0,4_5_OM,proba_ponderee_deplacement_lointain,0.25,108,44,10,182,245,193,1911,0.127,3.167371300671475,239454
2.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.4,88,44,11,213,255,200,1722,0.1365,2.8847305389221556,187735
5.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.35,98,44,13,196,239,186,2286,0.13025,3.324270391618857,204460
5.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.3,123,44,11,200,256,199,1994,0.11675,2.605637316038912,202682
2.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.35,95,44,12,200,254,204,1726,0.13,3.1067864271457086,193781
1.0,4_5_OM,proba_promotion_groschateau_autre,0,114,44,7,201,242,197,1861,0.105,2.995268924302789,221452
8.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.1,124,44,12,184,256,203,1900,0.12925,3.34725,221768
9.0,4_5_OM,proba_gain_droits_banaux_chateau,0,101,44,12,201,263,211,1659,0.132,3.7700948577134294,203590
7.0,4_5_OM,proba_gain_droits_banaux_chateau,0.1,101,44,13,202,246,199,1988,0.12775,2.0916791230692575,198822
6.0,4_5_OM,proba_don_chateau_GS,0.95,95,44,11,209,250,198,2083,0.127,4.393124065769806,209720
8.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.05,125,44,12,191,243,189,2084,0.12125,3.46375,216962
7.0,4_5_OM,proba_gain_droits_banaux_chateau,0.05,112,44,12,192,253,201,1886,0.11725,4.071250622820129,200239
6.0,4_5_OM,proba_don_chateau_GS,0.85,92,44,11,206,254,201,2198,0.11975,4.331838565022422,211225
1.0,4_5_OM,proba_ponderee_deplacement_lointain,1,122,44,10,189,250,193,1812,0.15,3.442120985810306,235216
4.0,4_5_OM,proba_gain_droits_basseMoyenneJustice_chateau,0.8,110,44,12,189,263,204,1350,0.1165,2.588,203290
9.0,4_5_OM,proba_don_partie_ZP,1,107,44,13,190,247,196,1805,0.12275,3.296555167249126,209779
